date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:02:29	152792/152792	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:00:12%20GMT	https://www.ecured.cu/Portal:Dinosaurios	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Portal_Dinosaurios.html	(from https://www.ecured.cu/EcuRed:Enciclopedia_cubana)
21:02:30	98401/98401	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:00:12%20GMT	https://www.ecured.cu/Portal:Gatos	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Portal_Gatos.html	(from https://www.ecured.cu/EcuRed:Enciclopedia_cubana)
21:02:31	72653/72653	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:00:13%20GMT	https://www.ecured.cu/Portal:Orqu%c3%addeas	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Portal_Orqu%c3%addeas.html	(from https://www.ecured.cu/EcuRed:Enciclopedia_cubana)
21:02:31	23274/23274	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:00:14%20GMT	https://www.ecured.cu/Archivo:Geography.png	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Archivo_Geography.html	(from https://www.ecured.cu/EcuRed:Enciclopedia_cubana)
21:02:32	3251/3251	---M--	200	added ('OK')	image/png	etag:%22548b389a-cb3%22	https://www.ecured.cu/images/thumb/3/35/Geography.png/65px-Geography.png	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/images/thumb/3/35/Geography.png/65px-Geography.png	(from https://www.ecured.cu/EcuRed:Enciclopedia_cubana)
21:02:34	180183/180183	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:00:16%20GMT	https://www.ecured.cu/Portal:Pa%c3%adses	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Portal_Pa%c3%adses.html	(from https://www.ecured.cu/EcuRed:Enciclopedia_cubana)
21:02:35	59818/59818	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:00:17%20GMT	https://www.ecured.cu/Portal:China	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Portal_China.html	(from https://www.ecured.cu/EcuRed:Enciclopedia_cubana)
21:02:36	103554/103554	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:00:19%20GMT	https://www.ecured.cu/Portal:Cuba	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Portal_Cuba.html	(from https://www.ecured.cu/EcuRed:Enciclopedia_cubana)
21:02:37	86406/86406	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:00:20%20GMT	https://www.ecured.cu/Portal:Dominica	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Portal_Dominica.html	(from https://www.ecured.cu/EcuRed:Enciclopedia_cubana)
21:02:38	117000/117000	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:00:20%20GMT	https://www.ecured.cu/Portal:Estados_Unidos	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Portal_Estados_Unidos.html	(from https://www.ecured.cu/EcuRed:Enciclopedia_cubana)
21:02:38	92009/92009	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:00:21%20GMT	https://www.ecured.cu/Portal:Hait%c3%ad	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Portal_Hait%c3%ad.html	(from https://www.ecured.cu/EcuRed:Enciclopedia_cubana)
21:02:39	59068/59068	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:00:21%20GMT	https://www.ecured.cu/Portal:Jap%c3%b3n	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Portal_Jap%c3%b3n.html	(from https://www.ecured.cu/EcuRed:Enciclopedia_cubana)
21:02:40	120059/120059	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:00:22%20GMT	https://www.ecured.cu/Portal:Guant%c3%a1namo	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Portal_Guant%c3%a1namo.html	(from https://www.ecured.cu/EcuRed:Enciclopedia_cubana)
21:02:40	123409/123409	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:00:23%20GMT	https://www.ecured.cu/Portal:Mayabeque	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Portal_Mayabeque.html	(from https://www.ecured.cu/EcuRed:Enciclopedia_cubana)
21:02:41	100866/100866	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:00:23%20GMT	https://www.ecured.cu/Portal:La_Habana	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Portal_La_Habana.html	(from https://www.ecured.cu/EcuRed:Enciclopedia_cubana)
21:02:42	125947/125947	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:00:24%20GMT	https://www.ecured.cu/Portal:Santiago_de_Cuba	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Portal_Santiago_de_Cuba.html	(from https://www.ecured.cu/EcuRed:Enciclopedia_cubana)
21:02:42	3489/3489	---M--	200	added ('OK')	image/png	etag:%225b21522e-da1%22	https://www.ecured.cu/resources/assets/poweredby_mediawiki_88x31.png	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/resources/assets/poweredby_mediawiki_88x31.png	(from https://www.ecured.cu/EcuRed:Enciclopedia_cubana)
21:02:43	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Sep%202022%2002:00:26%20GMT	https://www.ecured.cu/EcuRed:Normativa_de_privacidad	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/EcuRed_Normativa_de_privacidad	(from https://www.ecured.cu/EcuRed:Enciclopedia_cubana)
21:02:44	81195/81195	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:00:27%20GMT	https://www.ecured.cu/EcuRed:Acerca_de	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/EcuRed_Acerca_de.html	(from https://www.ecured.cu/EcuRed:Enciclopedia_cubana)
21:02:45	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Sep%202022%2002:00:28%20GMT	https://www.ecured.cu/EcuRed:Descargo_general	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/EcuRed_Descargo_general	(from https://www.ecured.cu/EcuRed:Enciclopedia_cubana)
21:02:47	50205/50205	---MC-	200	added ('OK')	text/javascript	date:Wed,%2013%20Apr%202022%2021:02:38%20GMT	http://www.google-analytics.com/analytics.js	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.google-analytics.com/analytics.js	(from https://www.ecured.cu/EcuRed:Enciclopedia_cubana)
21:02:47	123/123	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Sep%202022%2002:00:29%20GMT	https://www.ecured.cu/Robots.txt		(from )
21:02:48	193/193	---M--	200	added ('OK')	image/png	etag:%225b215245-c1%22	https://www.ecured.cu/skins/Timeless/resources/images/brackets-grey.png?821dd	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/skins/Timeless/resources/images/brackets-greya507.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:02:49	469/469	---M--	200	added ('OK')	image/png	etag:%225b215245-1d5%22	https://www.ecured.cu/skins/Timeless/resources/images/pencil-grey.png?d6d63	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/skins/Timeless/resources/images/pencil-grey966e.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:02:49	1788/1788	---M--	200	added ('OK')	image/gif	etag:%225b21522f-6fc%22	https://www.ecured.cu/resources/src/mediawiki.legacy/images/ajax-loader.gif?57f34	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/resources/src/mediawiki.legacy/images/ajax-loader7a66.gif	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:02:50	1819/1819	---M--	200	added ('OK')	image/gif	etag:%225b21522f-71b%22	https://www.ecured.cu/resources/src/mediawiki.legacy/images/spinner.gif?ca65b	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/resources/src/mediawiki.legacy/images/spinnerc0b8.gif	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:02:50	236/236	---M--	200	added ('OK')	image/png	etag:%225b21522f-ec%22	https://www.ecured.cu/resources/src/mediawiki.skinning/images/external-ltr.png?bbaf6	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/resources/src/mediawiki.skinning/images/external-ltrffe1.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:02:51	173/173	---M--	200	added ('OK')	image/png	etag:%225b21522f-ad%22	https://www.ecured.cu/resources/src/mediawiki.skinning/images/mail.png?e8eba	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/resources/src/mediawiki.skinning/images/mail56f7.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:02:51	203/203	---M--	200	added ('OK')	image/png	etag:%225b21522f-cb%22	https://www.ecured.cu/resources/src/mediawiki.skinning/images/ftp-ltr.png?b23f8	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/resources/src/mediawiki.skinning/images/ftp-ltrf6a4.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:02:52	164/164	---M--	200	added ('OK')	image/png	etag:%225b21522f-a4%22	https://www.ecured.cu/resources/src/mediawiki.skinning/images/chat-ltr.png?c1f6b	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/resources/src/mediawiki.skinning/images/chat-ltr66dc.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:02:53	261/261	---M--	200	added ('OK')	image/png	etag:%225b21522f-105%22	https://www.ecured.cu/resources/src/mediawiki.skinning/images/audio-ltr.png?d3074	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/resources/src/mediawiki.skinning/images/audio-ltrcc8c.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:02:53	193/193	---M--	200	added ('OK')	image/png	etag:%225b21522f-c1%22	https://www.ecured.cu/resources/src/mediawiki.skinning/images/video.png?4b736	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/resources/src/mediawiki.skinning/images/videoab95.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:02:54	153/153	---M--	200	added ('OK')	image/png	etag:%225b21522f-99%22	https://www.ecured.cu/resources/src/mediawiki.skinning/images/document-ltr.png?de931	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/resources/src/mediawiki.skinning/images/document-ltrc96f.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:02:54	647/647	---M--	200	added ('OK')	image/png	etag:%225b215245-287%22	https://www.ecured.cu/skins/Timeless/resources/images/search-ltr.png?7263c	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/skins/Timeless/resources/images/search-ltrae3a.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:02:55	222/222	---M--	200	added ('OK')	image/png	etag:%225b215245-de%22	https://www.ecured.cu/skins/Timeless/resources/images/arrow-down-grey.png?fe8a6	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/skins/Timeless/resources/images/arrow-down-greya70b.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:02:55	650/650	---M--	200	added ('OK')	image/png	etag:%225b215245-28a%22	https://www.ecured.cu/skins/Timeless/resources/images/star.png?ecba8	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/skins/Timeless/resources/images/star146b.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:02:56	488/488	---M--	200	added ('OK')	image/png	etag:%225b215245-1e8%22	https://www.ecured.cu/skins/Timeless/resources/images/star-filled.png?f02f4	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/skins/Timeless/resources/images/star-filled14d8.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:02:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Sep%202022%2002:00:40%20GMT	https://www.ecured.cu/skins/Timeless/resources/images/cat-grey.png	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/skins/Timeless/resources/images/cat-grey.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:02:57	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Sep%202022%2002:00:41%20GMT	https://www.ecured.cu/Skins/Timeless/resources/images/cat-grey.png	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Skins/Timeless/resources/images/cat-grey.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:02:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Sep%202022%2002:00:41%20GMT	https://www.ecured.cu/skins/Timeless/resources/images/cat-grey.svg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/skins/Timeless/resources/images/cat-grey.svg	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:03:00	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Sep%202022%2002:00:43%20GMT	https://www.ecured.cu/Skins/Timeless/resources/images/cat-grey.svg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Skins/Timeless/resources/images/cat-grey.svg	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:03:00	575/575	---M--	200	added ('OK')	image/png	etag:%225b215245-23f%22	https://www.ecured.cu/skins/Timeless/resources/images/user-grey.png?0ed80	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/skins/Timeless/resources/images/user-greyf85c.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:03:01	715/715	---M--	200	added ('OK')	image/png	etag:%225b215245-2cb%22	https://www.ecured.cu/skins/Timeless/resources/images/user-large-grey.png?e83c9	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/skins/Timeless/resources/images/user-large-greyea7e.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:03:01	231/231	---M--	200	added ('OK')	image/png	etag:%225b215245-e7%22	https://www.ecured.cu/skins/Timeless/resources/images/menu-large-grey.png?0c178	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/skins/Timeless/resources/images/menu-large-greya226.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:03:02	877/877	---M--	200	added ('OK')	image/png	etag:%225b215245-36d%22	https://www.ecured.cu/skins/Timeless/resources/images/gear-large-grey.png?72df9	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/skins/Timeless/resources/images/gear-large-grey0b58.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:03:02	586/586	---M--	200	added ('OK')	image/png	etag:%225b215245-24a%22	https://www.ecured.cu/skins/Timeless/resources/images/clock-grey.png?9dce9	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/skins/Timeless/resources/images/clock-grey58a2.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:03:03	724/724	---M--	200	added ('OK')	image/png	etag:%225b215245-2d4%22	https://www.ecured.cu/skins/Timeless/resources/images/talk-grey.png?30c9f	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/skins/Timeless/resources/images/talk-greye78d.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:03:04	323/323	---M--	200	added ('OK')	image/png	etag:%225b215245-143%22	https://www.ecured.cu/skins/Timeless/resources/images/puzzle-grey.png?d6515	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/skins/Timeless/resources/images/puzzle-grey0b16.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:03:04	329/329	---M--	200	added ('OK')	image/png	etag:%225b215245-149%22	https://www.ecured.cu/skins/Timeless/resources/images/plus-grey.png?674fb	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/skins/Timeless/resources/images/plus-greycc59.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:03:04	251/251	---M--	200	added ('OK')	image/png	etag:%225b215245-fb%22	https://www.ecured.cu/skins/Timeless/resources/images/page-grey.png?424cc	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/skins/Timeless/resources/images/page-greyea5c.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:03:05	635/635	---M--	200	added ('OK')	image/png	etag:%225b215245-27b%22	https://www.ecured.cu/skins/Timeless/resources/images/gear-grey.png?74f8d	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/skins/Timeless/resources/images/gear-grey3f89.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
21:03:05	789/789	---M--	200	added ('OK')	image/png	etag:%225b215245-315%22	https://www.ecured.cu/skins/Timeless/resources/images/languages-grey.png?bf833	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/skins/Timeless/resources/images/languages-grey59fa.png	(from https://www.ecured.cu/load.php?debug=false&lang=es&modules=ext.visualEditor.desktopArticleTarget.noscript%7Cmediawiki.legacy.commonPrint%2Cshared%7Cmediawiki.page.gallery.styles%7Cmediawiki.sectionAnchor%7Cmediawiki.skinning.content.externallinks%7Cskins.timeless%7Cskins.timeless.misc&only=styles&skin=timeless)
